date	hour	precip	drivers_onduty	drivers_occupied	t_onduty	t_occupied	n_pass	n_trip	n_mile	earnings
2013-11-25	13	NA	9747	9747	6900.65277778	4990.72555556	34898	21082	54565.5690946	277105.548439
2013-11-25	14	NA	10031	10030	7368.80527778	5494.60805556	38880	23395	63810.6007573	313037.263397
2013-11-25	15	NA	9691	9690	7019.50722222	5468.29305556	38634	22499	61094.1868482	302808.803946
2013-11-25	16	NA	9051	9050	5357.19416667	4370.61638889	29810	17440	49826.4860709	256324.677719
2013-11-25	17	NA	9379	9379	6272.91694444	5084.86694444	37213	22161	56576.115409	299019.456807
2013-11-25	18	NA	10396	10396	8245.88722222	6214.53888889	46575	27962	68898.9075395	369673.03905
2013-11-25	19	NA	10679	10679	8457.03611111	5987.44944444	50039	29694	74699.1219755	382715.824708
2013-11-25	20	NA	10508	10508	7845.73111111	5145.81444444	46348	27634	73343.797712	343051.674495
2013-11-25	21	NA	10160	10160	7551.60027778	4835.64361111	44782	26497	76194.0781542	338369.218158
2013-11-25	22	NA	9773	9772	6852.0525	4318.25083333	39710	23222	70777.4007844	307700.089388
2013-11-25	23	NA	8799	8799	5249.26555556	3224.35277778	29242	17079	56153.7006508	236734.931039
2013-11-26	0	NA	6660	6660	3328.27694444	2020.60861111	18029	10729	38144.2766335	155167.260706
2013-11-26	1	NA	4271	4270	1913.78944444	1172.515	10804	6533	23162.8814087	92965.4187897
2013-11-26	2	NA	2713	2713	1142.7625	709.451944444	6703	4010	14286.3304831	56953.5421505
2013-11-26	3	NA	1923	1923	751.996944444	468.194722222	4421	2717	9863.11046909	38797.8916115
2013-11-26	4	NA	2021	2020	808.051944444	542.232777778	4762	2970	13834.0024873	52286.566886
2013-11-26	5	NA	2943	2943	1183.89138889	779.848055556	7464	4718	20740.9414704	78304.2528203
2013-11-26	6	NA	5638	5636	2826.39833333	1778.47583333	18465	11903	35817.1130004	143727.105754
2013-11-26	7	NA	8433	8432	5788.425	3844.45083333	34211	21662	54612.7384587	245591.358087
2013-11-26	8	NA	9762	9761	7876.09833333	5763.25833333	41194	25369	60797.9954542	311883.971349
2013-11-26	9	NA	10329	10328	8475.76111111	6211.83777778	40064	24647	59491.7212565	323789.114399
2013-11-26	10	NA	10473	10473	8073.81638889	5843.36083333	37417	22712	56611.8312323	306395.166487
2013-11-26	11	NA	10487	10487	7780.46972222	5692.05583333	36940	22349	56026.6889142	300920.5941
2013-11-26	12	NA	10500	10500	7988.82888889	6204.25583333	38570	23027	57460.6297694	318608.074438
2013-11-26	13	NA	10559	10559	7982.04916667	6287.64111111	36842	22162	58425.2198191	319406.739014
2013-11-26	14	NA	10618	10618	8323.30055556	6926.57972222	38364	22791	63368.5375546	340429.360479
2013-11-26	15	2	10146	10146	7601.41888889	6507.46611111	31788	18696	57580.2167491	308084.410456
2013-11-26	16	2	9159	9158	5581.80361111	4861.19416667	22676	13189	43141.9826832	236100.027858
2013-11-26	17	2	9459	9459	6383.68111111	5605.24777778	30093	17718	47577.9261001	272617.118505
2013-11-26	18	2	10631	10631	8590.845	7170.55638889	38456	22794	59569.3175462	351651.005458
2013-11-26	19	2	11063	11063	9198.96166667	7286.84611111	43275	25382	65303.9784808	376758.824529
2013-11-26	20	3	10988	10988	8820.52194444	6670.82055556	43503	25517	68786.4023242	361622.728409
2013-11-26	21	5	10741	10741	8335.82555556	6065.32527778	44210	25797	71821.7476921	352377.931538
2013-11-26	22	8	10443	10443	7975.81305556	5598.53305556	43496	25078	74757.6282041	346223.361266
2013-11-26	23	10	9964	9963	6909.39361111	4505.69694444	37568	21750	68948.1547358	301590.460959
2013-11-27	0	15	8413	8413	5076.48694444	3210.84777778	26690	15581	52746.7381606	224083.447319
2013-11-27	1	27	5944	5940	3103.99972222	1952.59638889	16588	9820	34844.9322405	143328.957493
2013-11-27	2	33	3772	3772	1813.91388889	1137.06305556	9785	5905	20799.3570788	84897.0095676
2013-11-27	3	35	2596	2596	1161.58	749.359166667	6368	3820	14669.0895774	58472.9119994
2013-11-27	4	26	2542	2542	1193.69555556	833.594444444	6348	3856	19292.9766642	72345.135665
2013-11-27	5	15	3164	3164	1346.44944444	934.975	7737	4953	22093.2056542	84273.074786
2013-11-27	6	20	5623	5623	2938.93194444	1991.15527778	17998	11592	37226.3327389	149279.964257
2013-11-27	7	11	8273	8273	5425.71916667	3461.35694444	30853	19544	50099.2291893	221318.330152
2013-11-27	8	7	9823	9823	7461.43472222	4944.61277778	38402	23705	57013.0241852	277568.714116
2013-11-27	9	5	10348	10347	8045.99388889	5414.80833333	38278	23683	55127.9285938	289615.305298
2013-11-27	10	7	10339	10339	7417.60027778	4932.14555556	35535	21581	51248.9058729	268306.95872
2013-11-27	11	2	10310	10309	7234.08888889	4891.39666667	36059	21520	51852.388971	268319.151039
2013-11-27	12	0	10481	10481	7688.57055556	5550.55138889	39842	23689	57234.1818722	301370.206721
2013-11-27	13	0	10673	10673	8186.77027778	6108.01583333	42263	24922	61932.335431	326275.304499
2013-11-27	14	1	10605	10605	8358.46361111	6556.05694444	42206	24871	64572.1670438	340169.541715
2013-11-27	15	3	9932	9932	7381.11861111	5978.83638889	36176	21076	56923.978563	301551.59167
2013-11-27	16	3	9163	9163	5376.50027778	4527.03694444	27028	15784	46166.5350337	245081.974615
2013-11-27	17	3	9521	9521	6365.86722222	5179.18305556	37179	21634	55060.3276738	295543.509437
2013-11-27	18	0	10537	10537	8252.78694444	6063.99111111	46498	26603	67339.3548578	360202.021974
2013-11-27	19	0	10732	10732	7729.95138889	5141.20388889	44378	25277	65172.2309335	331879.609102
2013-11-27	20	NA	10105	10105	6429.63166667	4058.41166667	38841	21845	58206.4340672	272411.468184
2013-11-27	21	NA	9485	9484	6078.43444444	3783.47027778	38493	21390	56096.7818893	258676.28481
2013-11-27	22	NA	9364	9363	6334.85055556	3999.38666667	38858	21683	60462.9136652	273276.666511
2013-11-27	23	NA	8850	8850	6025.01861111	3755.27277778	36394	20293	60413.1506002	264091.269564
2013-11-28	0	NA	8011	8011	5259.22333333	3268.20305556	30693	17313	56111.1702983	237810.637072
2013-11-28	1	NA	6468	6467	4016.07083333	2424.18194444	24144	13587	43129.2383028	180328.839118
2013-11-28	2	NA	5052	5051	3276.90611111	2020.78333333	19914	11221	37263.9555112	152717.610314
2013-11-28	3	NA	4189	4189	2627.00472222	1615.49583333	14783	8578	31727.554112	125917.4532
2013-11-28	4	NA	3652	3649	2010.55944444	1339.99472222	11260	6486	30617.7195769	116407.764692
2013-11-28	5	NA	3070	3070	1434.01111111	984.154722222	7924	4748	26088.667575	96351.9147917
2013-11-28	6	NA	3596	3596	1745.2975	1153.295	10210	6080	27979.7803336	104178.547569
2013-11-28	7	NA	4688	4688	2245.94805556	1427.17222222	13273	7864	30807.1345972	118942.767769
2013-11-28	8	NA	5486	5486	2593.18666667	1623.34888889	15916	9239	29152.2229727	121636.979665
2013-11-28	9	NA	6124	6124	2916.17388889	1766.38833333	18203	10594	30415.2044317	129823.399595
2013-11-28	10	NA	6693	6693	3532.25666667	2183.62444444	22407	12822	34567.9528139	151571.372443
2013-11-28	11	NA	7314	7314	4581.82972222	2932.80138889	26918	15164	41716.0727133	189405.484844
2013-11-28	12	NA	7619	7618	5167.48083333	3428.13027778	29298	16599	46835.9688148	214975.605533
2013-11-28	13	NA	7857	7856	5215.3225	3490.875	29752	16575	47095.3024829	215209.556166
2013-11-28	14	NA	7861	7861	5555.87638889	3765.15083333	30257	16835	53289.4540435	235349.45906
2013-11-28	15	NA	7568	7566	5313.74972222	3639.21694444	31701	17522	53757.8322307	234107.613122
2013-11-28	16	NA	7154	7153	4105.88416667	2995.11555556	29021	15822	49833.6809517	210091.367907
2013-11-28	17	NA	6748	6748	3958.29805556	2686.9025	29127	15867	47543.8406606	196838.738214
2013-11-28	18	NA	6998	6998	4312.23444444	2578.23861111	29003	15626	44635.7483543	185697.749482
2013-11-28	19	NA	6726	6725	4368.68888889	2617.94305556	30325	16420	43226.4442767	184136.151959
2013-11-28	20	NA	6710	6710	4602.84166667	2816.9775	31638	17206	46502.3545285	203226.136859
2013-11-28	21	NA	6829	6828	5077.22305556	3244.23833333	33836	18530	52422.6833411	227633.636159
2013-11-28	22	NA	6680	6680	5045.28222222	3257.37583333	32904	18018	52817.5779539	227894.034252
2013-11-28	23	NA	6200	6200	4252.03777778	2612.48888889	25798	14371	45008.5408131	188993.184167
2013-11-29	0	NA	5432	5432	3253.87527778	1972.80555556	19548	11001	35441.0117624	146408.696229
2013-11-29	1	NA	4202	4202	2267.685	1339.29611111	13826	7961	24881.0187874	102712.086331
2013-11-29	2	NA	3101	3101	1516.18916667	894.103888889	9287	5298	16992.6299194	69429.7265091
2013-11-29	3	NA	2294	2293	1070.98527778	635.629166667	6613	3791	12517.7369805	50562.5591634
2013-11-29	4	NA	2009	2009	895.061388889	566.941944444	5506	3236	12034.4281642	47700.0676486
2013-11-29	5	NA	1926	1925	668.517777778	438.281388889	4310	2651	10665.4185348	40897.2804221
2013-11-29	6	NA	3133	3133	1124.18527778	706.325555556	7855	4980	16398.3615134	63009.8826498
2013-11-29	7	NA	4676	4676	1788.98555556	1080.69361111	11636	7405	22977.4937062	90934.5846049
2013-11-29	8	NA	5812	5812	2313.80777778	1391.08777778	15780	9485	24992.4941963	105785.639527
2013-11-29	9	NA	6687	6685	3095.93333333	1817.14722222	20763	12059	29335.5685682	129340.047539
2013-11-29	10	NA	7260	7260	3949.65277778	2306.43638889	25764	14674	35152.4512716	157614.815434
2013-11-29	11	NA	7749	7749	4693.94833333	2839.16555556	30071	16957	40931.7305507	187328.533903
2013-11-29	12	NA	7734	7733	5201.99138889	3351.095	34135	19068	47397.0150679	218601.884584
2013-11-29	13	NA	8106	8106	5619.52111111	3814.63305556	37563	21084	52163.5010103	243710.321796
2013-11-29	14	NA	8634	8634	6246.385	4153.33611111	38368	21295	56898.9131792	261931.238946
2013-11-29	15	NA	8749	8749	6301.48861111	4401.50166667	40001	21995	58282.5434954	270895.473434
2013-11-29	16	NA	8845	8843	5290.42972222	4006.685	36257	20125	55008.2811051	267952.235803
2013-11-29	17	NA	9145	9145	6037.2875	4515.13861111	41902	22949	58505.212543	295387.162056
2013-11-29	18	NA	9807	9806	7220.56722222	4734.565	44366	24214	60177.0672855	309806.456308
2013-11-29	19	NA	10036	10036	7385.3775	4856.26638889	47008	25256	61100.5551302	318441.551875
2013-11-29	20	NA	9820	9818	6244.27555556	3835.96972222	39517	21543	53359.5425245	256083.708581
2013-11-29	21	NA	9783	9782	6400.585	3954.06583333	42092	22673	58683.3362688	270096.613388
2013-11-29	22	NA	9733	9732	6558.71222222	4078.89861111	42317	23009	60528.1862396	277331.86286
2013-11-29	23	NA	9381	9381	6340.70666667	3926.28972222	39942	21774	60586.6287094	271732.629307
2013-11-30	0	NA	8647	8647	5592.79916667	3376.70083333	35109	19137	55403.8161584	240762.637353
2013-11-30	1	NA	7414	7414	4505.39611111	2639.77972222	27729	15310	45541.1456215	193611.670171
2013-11-30	2	NA	6209	6206	3798.0075	2219.86305556	23036	12734	40266.7178831	167195.902307
2013-11-30	3	NA	5081	5081	3069.62805556	1783.17111111	18051	10068	33649.6915398	137684.62915
2013-11-30	4	NA	4156	4155	2243.21527778	1449.70166667	13068	7340	30202.4957737	117770.250651
2013-11-30	5	NA	2697	2697	1083.5125	725.555555556	6075	3597	17587.7545182	65078.3956506
2013-11-30	6	NA	2720	2720	1044.0025	716.631388889	6276	3836	18388.2755823	67057.310002
2013-11-30	7	NA	3607	3607	1255.57388889	837.657777778	8313	5101	20572.8904796	76324.0586717
2013-11-30	8	NA	4926	4925	1908.65638889	1177.90166667	13192	7905	24930.9780392	98801.8114957
2013-11-30	9	NA	6413	6413	3010.89777778	1767.65194444	20828	12092	32182.2341884	134887.309107
2013-11-30	10	NA	7772	7772	4474.99055556	2615.84694444	29276	16571	44472.1101514	189667.843939
2013-11-30	11	NA	8705	8705	5516.40027778	3299.61055556	34934	19616	51506.562336	226445.245713
2013-11-30	12	NA	9189	9187	6286.89138889	3906.80166667	39252	21795	57440.0313412	258812.901428
2013-11-30	13	NA	9560	9560	6850.28666667	4561.93972222	43310	23630	61444.1148494	286766.596519
2013-11-30	14	NA	9771	9771	6982.74111111	4616.10166667	41190	22850	66188.8088305	295923.79929
2013-11-30	15	NA	9622	9622	6909.08722222	4779.38666667	41754	23031	66177.2557546	298997.950466
2013-11-30	16	NA	9292	9292	5713.54638889	4473.26444444	37174	20365	60099.472239	273087.603715
2013-11-30	17	NA	9238	9237	6136.37194444	4902.39222222	41857	22736	62574.3349033	289749.517415
2013-11-30	18	NA	10220	10218	7858.61444444	5665.42777778	47550	25906	70617.6094657	329006.167099
2013-11-30	19	NA	10595	10595	8427.44027778	6048.9025	52577	28551	74175.5762128	354119.627825
2013-11-30	20	NA	10650	10649	7511.32055556	4896.80277778	44789	24359	67828.9094099	314871.828136
2013-11-30	21	NA	10417	10417	7215.2325	4603.05277778	43905	23976	67684.8681003	308550.644189
2013-11-30	22	NA	10392	10392	7531.45694444	4881.86194444	47854	25853	73272.3411058	329904.025618
2013-11-30	23	NA	10276	10274	7765.38916667	5131.52805556	48214	26130	78340.5730401	346273.521352
2013-12-01	0	NA	9818	9818	7090.40555556	4499.48666667	43255	23803	72742.4262396	315969.86179
2013-12-01	1	0	9000	9000	6087.05194444	3721.51333333	37015	20390	63642.9415213	269814.731137
2013-12-01	2	NA	7832	7832	5229.20722222	3088.68416667	31093	17269	55153.9064785	229504.182666
2013-12-01	3	NA	6551	6549	4118.80805556	2416.95416667	23597	13061	46082.1133193	186089.923147
2013-12-01	4	NA	5212	5212	2841.40805556	1817.54083333	16301	9075	37995.6430058	147946.134595
2013-12-01	5	NA	3285	3284	1382.50305556	944.854444444	7558	4414	24868.3277698	89727.3830865
2013-12-01	6	NA	3112	3112	1246.74166667	880.026388889	7025	4297	24498.3828927	86455.2470144
2013-12-01	7	NA	3955	3954	1558.85305556	1047.14611111	9432	5746	28740.2302528	102477.827441
2013-12-01	8	NA	4890	4889	2094.81777778	1299.89527778	13246	7989	30536.8871216	115722.08325
2013-12-01	9	NA	6316	6315	3258.62305556	1944.69472222	20941	12370	39124.9931525	156707.400178
2013-12-01	10	NA	7708	7707	4542.40138889	2724.88611111	28515	16413	49578.2815934	205561.144375
2013-12-01	11	NA	8692	8692	5585.68527778	3425.39055556	33194	18983	56792.5096849	242592.637848
2013-12-01	12	NA	9108	9108	6061.99916667	3888.5675	36440	20926	59285.0738271	262224.097884
2013-12-01	13	NA	9585	9585	6622.18055556	4406.33055556	38270	21737	67041.4055882	292378.798308
2013-12-01	14	NA	9794	9793	6933.14777778	4760.90666667	37587	21488	68890.6529696	302969.58188
2013-12-01	15	NA	9677	9677	6737.24861111	4698.14611111	35266	20085	67614.7449841	294416.150991
2013-12-01	16	NA	9417	9414	6048.38916667	4726.21611111	33750	19265	68272.8105766	292895.976542
2013-12-01	17	NA	9436	9436	6398.12055556	4966.41694444	36009	20673	69956.3738432	302331.027628
2013-12-01	18	NA	9703	9703	7210.33888889	5181.0325	38707	22355	72178.3840412	316052.530132
2013-12-01	19	NA	9792	9792	6872.64361111	4771.00722222	37492	21589	73375.7208059	310772.805955
2013-12-01	20	NA	9315	9315	5887.69472222	3840.43583333	33247	19092	67391.4752027	281026.153756
2013-12-01	21	NA	8837	8837	5291.74722222	3367.68583333	30231	17652	63355.819959	259224.165689
2013-12-01	22	NA	8526	8526	4957.85555556	3219.5075	27087	15961	64119.8269667	255231.877874
2013-12-01	23	NA	7356	7356	3941.93694444	2540.99472222	21053	12676	54838.8104203	212351.829356
2013-12-02	0	NA	5693	5693	2607.59083333	1690.14888889	13821	8389	39175.5009554	146805.14746
2013-12-02	1	NA	3703	3703	1488.08833333	971.645277778	8116	5107	22252.3767861	83621.2141678
2013-12-02	2	NA	2453	2453	942.3525	617.118055556	5309	3258	13776.514766	52221.4710207
2013-12-02	3	NA	1762	1761	644.033888889	425.644444444	3805	2298	9861.41766256	37215.6391824
2013-12-02	4	NA	1981	1979	741.361388889	519.459166667	4498	2688	13736.6635615	50208.6100257
2013-12-02	5	NA	3049	3049	1217.42944444	841.649166667	7034	4557	23545.2506996	86205.1399329
2013-12-02	6	NA	5701	5701	2917.04444444	1938.00194444	18250	11886	40111.2978517	155519.871742
2013-12-02	7	NA	8275	8275	5800.78111111	4009.01555556	32837	20883	60724.4480602	257986.63725
2013-12-02	8	NA	9674	9673	7969.60722222	5857.58111111	39515	24842	71110.4767104	328859.508043
2013-12-02	9	NA	10313	10312	8359.39138889	5878.84972222	38176	23841	70302.5298516	332437.546866
2013-12-02	10	NA	10221	10221	7027.5675	4714.35777778	32946	20142	58989.5077626	277984.574755
2013-12-02	11	NA	9952	9951	6680.05722222	4631.92333333	32525	19813	59073.4308197	275572.12623
2013-12-02	12	NA	9917	9917	6710.66305556	4632.39055556	33829	20548	60214.4579349	282521.513594
2013-12-02	13	NA	9976	9975	6628.52722222	4540.51472222	33337	20158	59642.6748168	276657.823191
2013-12-02	14	NA	10165	10164	7336.31416667	5203.52083333	36618	22193	68780.9496452	313467.153705
2013-12-02	15	NA	10051	10051	7297.06805556	5426.48805556	36541	21642	68620.614409	315945.781198
2013-12-02	16	NA	9584	9584	5862.45388889	4629.6975	30535	18060	59169.8473593	283302.793646
2013-12-02	17	NA	10053	10052	7008.13444444	5445.47111111	37852	22512	63752.8505426	323051.312079
2013-12-02	18	NA	11036	11036	8920.39666667	6693.89166667	44568	26706	73939.5478086	388324.146389
2013-12-02	19	NA	11226	11226	8786.82194444	6048.23416667	45913	27338	78532.2430434	387251.090925
2013-12-02	20	NA	10911	10909	7717.16111111	5007.45638889	43779	26114	80209.9243873	352690.47659
2013-12-02	21	NA	10500	10499	7242.37083333	4719.47611111	41732	24828	81125.1634728	344871.706926
2013-12-02	22	NA	10020	10020	6545.44944444	4193.88833333	35933	21229	75476.2172188	313243.774899
2013-12-02	23	NA	9002	9001	4971.90944444	3122.82388889	26782	15869	61917.0290146	246703.342512
2013-12-03	0	NA	6878	6878	3163.63861111	2064.96222222	16693	10018	43372.5142645	167801.497785
2013-12-03	1	NA	4091	4091	1662.09111111	1057.215	9272	5594	21646.3547952	84962.690613
2013-12-03	2	NA	2603	2603	1013.56027778	642.203055556	6177	3686	13102.6691325	51845.0356868
2013-12-03	3	NA	1777	1777	658.425555556	421.918611111	3899	2386	8732.22561979	34258.0007518
2013-12-03	4	NA	1857	1856	664.599722222	463.778611111	4036	2494	11239.2385561	42794.8140442
2013-12-03	5	NA	3013	3011	1070.49694444	745.742777778	6897	4372	19626.7611025	72939.8018834
2013-12-03	6	NA	5734	5734	2862.52722222	1806.22083333	17948	11679	35419.9682066	140351.882326
2013-12-03	7	NA	8675	8675	5998.58083333	3929.38916667	35920	22767	56656.3309198	252737.67397
2013-12-03	8	NA	10222	10221	8296.87166667	6038.55638889	43359	26780	68605.3136165	336093.301305
2013-12-03	9	NA	10891	10891	8785.7925	6170.92222222	41076	25471	66773.5352976	338602.183199
2013-12-03	10	NA	10850	10849	7908.08722222	5442.61638889	36147	22124	60497.5437632	302857.339574
2013-12-03	11	NA	10640	10639	7543.03611111	5317.55638889	35304	21640	58276.8431909	293073.285209
2013-12-03	12	NA	10568	10568	7525.61555556	5430.97777778	36332	22187	57003.02085	296163.412896
2013-12-03	13	NA	10575	10575	7459.10444444	5330.18027778	35570	21391	58625.4359801	296435.549189
2013-12-03	14	NA	10736	10733	8038.42083333	5847.93777778	38086	23010	67190.2261309	328283.969827
2013-12-03	15	NA	10324	10323	7614.0375	5849.97055556	37047	21977	66922.5740525	324252.520326
2013-12-03	16	NA	9802	9800	5804.505	4713.35777778	29210	17486	56316.1140792	278371.899199
2013-12-03	17	NA	10157	10157	6886.45	5532.94166667	37669	22348	60069.380771	316387.279737
2013-12-03	18	NA	11116	11115	9170.11333333	7154.83027778	47435	28170	73712.995754	402292.13683
2013-12-03	19	NA	11394	11394	9178.73527778	6542.68416667	49190	29304	77752.4616886	401651.476524
2013-12-03	20	NA	11211	11211	8549.9475	5703.10305556	48319	28805	81774.1898014	377667.404118
2013-12-03	21	NA	10954	10954	8351.20694444	5663.83805556	49922	29180	88803.3271405	390872.840924
2013-12-03	22	NA	10738	10738	8001.92305556	5318.90416667	45581	26785	87508.8871574	377320.576839
2013-12-03	23	NA	10187	10186	6806.03944444	4308.22361111	36639	21527	73658.2095725	311224.162649
2013-12-04	0	NA	8331	8329	4334.92861111	2700.67166667	22785	13602	51345.2365998	207345.50383
2013-12-04	1	NA	5373	5372	2336.37805556	1456.44	12770	7810	28229.2794242	114654.566803
2013-12-04	2	NA	3347	3346	1370.84638889	849.660833333	7848	4809	16981.9004109	68359.8692323
2013-12-04	3	NA	2312	2311	903.361111111	565.954444444	5232	3211	11542.8224332	45837.6825187
2013-12-04	4	NA	2206	2206	834.554444444	568.134444444	4884	3040	13394.2054478	50964.2934183
2013-12-04	5	NA	2946	2946	1020.76944444	698.508055556	6628	4270	18423.4063964	69623.2404122
2013-12-04	6	NA	5756	5756	2795.49083333	1767.43638889	18184	11725	34869.9319545	140279.50622
2013-12-04	7	NA	8800	8800	6208.19638889	4112.125	36420	22966	58261.4841123	260758.901367
2013-12-04	8	NA	10190	10190	8403.98777778	6217.64638889	43602	26997	67316.745321	338704.964857
2013-12-04	9	NA	10679	10679	8808.69944444	6425.35416667	41135	25477	64259.2908313	340556.907507
2013-12-04	10	NA	10753	10752	8140.28305556	5738.47194444	36513	22594	57442.0711437	305362.159354
2013-12-04	11	NA	10761	10761	7901.54166667	5682.73388889	36165	22074	58018.1558529	306100.810051
2013-12-04	12	NA	10750	10750	8086.96888889	6041.36	37259	22872	60802.1968351	324611.272295
2013-12-04	13	NA	10877	10877	7901.66861111	5794.67805556	37308	22544	63176.7930446	323385.801389
2013-12-04	14	NA	10868	10866	8262.33111111	6240.58416667	38686	23243	69115.2700182	346389.921868
2013-12-04	15	NA	10474	10472	7836.51666667	6268.41416667	36191	21145	65912.4898385	335184.688831
2013-12-04	16	NA	9744	9744	5794.58444444	4822.87	27012	16043	52831.5943246	269081.536768
2013-12-04	17	NA	10114	10113	6804.16722222	5642.17833333	35085	21052	56249.2833762	307407.632294
2013-12-04	18	NA	11141	11140	9119.53277778	7216.60805556	43856	26312	70394.7175863	392159.801605
2013-12-04	19	NA	11429	11428	9336.91194444	6950.76944444	46787	28030	76691.0320433	409024.525226
2013-12-04	20	NA	11304	11302	8615.11277778	6003.9675	46846	28035	81454.8814264	383294.520709
2013-12-04	21	NA	10915	10915	8265.52472222	5845.29833333	47077	28109	88203.8674162	393033.178776
2013-12-04	22	NA	10704	10704	8153.29166667	5625.19	47469	27888	89000.5493103	390235.313803
2013-12-04	23	NA	10394	10394	7686.95527778	5125.87111111	42860	25332	85490.9558676	364374.078795
2013-12-05	0	NA	9280	9280	5403.94361111	3346.55472222	28209	16696	61199.8963015	251457.277699
2013-12-05	1	NA	6346	6344	2944.38472222	1811.66944444	16222	9648	33970.2537843	140738.551212
2013-12-05	2	NA	4032	4030	1802.03583333	1114.25555556	9966	6048	21374.0806026	86637.7003284
2013-12-05	3	NA	2735	2734	1138.34388889	724.993611111	6269	3839	14207.2336299	56903.9944756
2013-12-05	4	1	2495	2492	988.079166667	666.429166667	5622	3465	15073.3149205	57949.3327032
2013-12-05	5	NA	3158	3157	1201.05027778	829.08	7440	4743	20539.7851952	77500.4895121
2013-12-05	6	NA	5883	5883	2955.5475	1872.61583333	18936	12369	35640.0394761	143797.653992
2013-12-05	7	NA	8903	8902	6319.75416667	4332.90583333	36687	23107	60002.7853445	267872.727404
2013-12-05	8	NA	10033	10033	8235.67666667	6115.17472222	43322	26710	65057.7701456	328070.385806
2013-12-05	9	NA	10222	10222	8506.21805556	6294.91305556	40959	25399	60691.5545232	327213.699752
2013-12-05	10	NA	10236	10235	7641.86111111	5451.33944444	36637	22367	53368.7169873	288349.866888
2013-12-05	11	NA	10215	10214	7440.17916667	5341.55305556	36732	22258	53996.7449127	286961.849769
2013-12-05	12	NA	10527	10527	7707.94472222	5732.95916667	37861	22957	59140.612345	308354.924166
2013-12-05	13	NA	10784	10783	7812.63666667	5681.85083333	37089	22339	62304.4337382	312228.963111
2013-12-05	14	NA	10918	10918	8539.8625	6518.88083333	40579	24141	71071.7276107	352043.099393
2013-12-05	15	NA	10504	10504	7881.95194444	6312.245	36536	21333	67139.9736903	331662.894586
2013-12-05	16	NA	9697	9696	5765.23194444	4801.24166667	27311	15943	51892.4651058	263969.678411
2013-12-05	17	NA	10155	10155	7058.56527778	5979.87111111	37163	21913	61427.9635956	326211.750806
2013-12-05	18	NA	11218	11217	9400.66083333	7568.66111111	47932	28195	76555.59625	418867.831964
2013-12-05	19	NA	11598	11597	9728.57388889	7364.26666667	51826	30556	83526.0434829	437214.223486
2013-12-05	20	NA	11683	11682	9381.99361111	6752.29305556	52901	30951	91068.2948339	427674.46494
2013-12-05	21	NA	11553	11553	9176.94111111	6730.87277778	54401	31718	98087.3260131	439835.625538
2013-12-05	22	0	11454	11452	9121.98555556	6683.06833333	52103	30013	102196.059012	446158.526901
2013-12-05	23	NA	11140	11140	8689.68444444	6015.58888889	49338	28510	98056.2736521	420165.66736
2013-12-06	0	NA	10506	10504	7381.37916667	4791.87083333	40186	23361	86440.2103503	358019.89434
2013-12-06	1	NA	8483	8482	4765.3875	2943.3525	25473	14838	55198.6779019	226434.302717
2013-12-06	2	NA	5757	5756	2851.9	1760.6875	15829	9382	33154.2230077	136533.972556
2013-12-06	3	NA	3919	3919	1880.85277778	1153.47722222	10586	6108	22027.0816449	89158.5418588
2013-12-06	4	0	3195	3195	1396.83333333	932.161111111	7634	4623	20552.6454324	79299.626837
2013-12-06	5	NA	3340	3340	1295.75916667	895.211388889	7754	4881	22532.8521297	84616.5146165
2013-12-06	6	NA	6001	6001	3147.65666667	2112.86972222	20213	13046	39009.8075764	158421.794738
2013-12-06	7	4	8736	8736	6153.81083333	4252.92944444	36220	22684	59148.2796514	263801.400766
2013-12-06	8	0	10299	10299	8413.23888889	6447.76527778	43634	26946	68709.9957196	343412.09796
2013-12-06	9	1	10721	10721	9008.91666667	6793.87611111	42567	26162	66743.3777425	352083.476591
2013-12-06	10	2	10869	10869	8885.62805556	6719.09666667	41538	25180	63139.4732847	342174.04005
2013-12-06	11	3	10798	10798	8608.60527778	6595.57805556	40018	23869	62052.4289933	336526.620535
2013-12-06	12	1	10137	10137	8026.46527778	6516.59305556	37627	22796	61600.282437	333547.19137
2013-12-06	13	2	10205	10205	7838.96888889	6257.41527778	38004	22734	65756.2433725	335338.453621
2013-12-06	14	0	10624	10623	8503.89305556	6888.48777778	40060	23674	69974.4985956	357174.708123
2013-12-06	15	2	10159	10159	7751.29027778	6417.58555556	34960	20338	62664.3373727	320980.754243
2013-12-06	16	2	9654	9654	5775.54027778	4891.745	27245	15893	49413.5839827	257319.791916
2013-12-06	17	1	10034	10034	6858.39527778	5846.97027778	37105	21538	56832.2834558	310466.503979
2013-12-06	18	0	11048	11048	9261.84111111	7669.06694444	47580	27678	72310.9098765	404439.885387
2013-12-06	19	2	11526	11525	10001.0313889	8323.68611111	56099	31872	79974.8879659	451412.013295
2013-12-06	20	20	11681	11681	9945.60138889	7780.07305556	57873	32681	84144.9209228	436736.485377
2013-12-06	21	12	11564	11563	9566.49805556	7286.53944444	57053	32034	86890.9744437	427716.036044
2013-12-06	22	8	11478	11478	9529.43472222	7257.20361111	58451	32409	93383.8622417	440026.294463
2013-12-06	23	5	11262	11262	9323.55694444	7096.9425	57554	31861	97368.7852045	443402.729179
2013-12-07	0	8	10791	10791	8625.37277778	6370.44694444	53713	29811	92435.8296906	411214.298208
